el,el_dot,Lin Vel,Ang. Vel,Yaw Rate Error,Input
-2.931265077536762,0.5925636633849047,5.317419528961182,0,0,3.2058906163649405
-2.936690119883077,0.6631816386492851,5.700822353363037,0,0,2.1535020635942237
-2.936690119883077,0.6631816386492851,5.700822353363037,0,0,2.784297582420999
-2.9486913253613967,0.6993637823994501,5.700822353363037,0,0,2.0389000871720833
-2.9566897119158457,0.7675443604363492,6.0963335037231445,0,0,2.5080348709539075
-2.9566897119158457,0.7675443604363492,6.0963335037231445,0,0,1.9746656675317493
-2.971024329627285,0.7987995640058467,6.0963335037231445,0,0,2.547855225326929
-2.971024329627285,0.7987995640058467,6.0963335037231445,0,0,1.7198294970818264
-2.451480272111972,0.8754903149831889,6.454770565032959,0,0,2.5831490622341233
-2.451480272111972,0.8754903149831889,6.454770565032959,0,0,1.2572875764100202
-2.45609961307498,0.891449248538924,6.454770565032959,0,0,2.787726178924663
-2.45609961307498,0.891449248538924,6.454770565032959,0,0,1.2710383454973213
-2.46923403473073,0.961273086830712,6.815911293029785,0,0,2.76774047297093
-2.46923403473073,0.961273086830712,6.815911293029785,0,0,1.3595720782041314
-2.488513056390882,1.03085946005189,7.201732158660889,0,0,2.7189973293167204
-2.488513056390882,1.03085946005189,7.201732158660889,0,0,1.545598467503132
-2.5111204591727008,1.0444182347677418,7.201732158660889,0,0,2.59670288709554
-2.5111204591727008,1.0444182347677418,7.201732158660889,0,0,1.5577072136208066
-2.535492343758264,1.1151462824796927,7.583272933959961,0,0,2.409053045978319
-2.535492343758264,1.1151462824796927,7.583272933959961,0,0,1.650299399254135
-2.5717407626920146,1.1348187075645133,7.583272933959961,0,0,2.2775037273099863
-2.5717407626920146,1.1348187075645133,7.583272933959961,0,0,1.6721780445784826
-2.590732723311799,1.2082179959629014,7.981107711791992,0,0,2.166009743247065
-2.590732723311799,1.2082179959629014,7.981107711791992,0,0,1.7454521237469618
-2.632980111129038,1.2883388586906463,8.361302375793457,0,0,2.117738247787764
-2.632980111129038,1.2883388586906463,8.361302375793457,0,0,1.7822692339441475
-2.051921574551283,1.3042078109499504,8.361302375793457,0,0,2.09560744577352
-2.051921574551283,1.3042078109499504,8.361302375793457,0,0,1.413589862210935
-2.0717697281284626,1.375531481556626,8.746817588806152,0,0,2.1334950325086712
-2.0717697281284626,1.375531481556626,8.746817588806152,0,0,1.622835974221586
-2.1036757320334494,1.392138060036883,8.746817588806152,0,0,2.0427329828299263
-2.1036757320334494,1.392138060036883,8.746817588806152,0,0,1.5996695255694724
-2.150320578946198,1.4756872276499082,9.12947940826416,0,0,1.8453448195827884
-2.150320578946198,1.4756872276499082,9.12947940826416,0,0,1.5200615054608517
-2.1756746827417435,1.4860082823137148,9.12947940826416,0,0,1.7468013374257123
-2.1756746827417435,1.4860082823137148,9.12947940826416,0,0,1.545808537745498
-2.2020871531850115,1.560172426548034,9.516451835632324,0,0,1.657707695610452
-2.2020871531850115,1.560172426548034,9.516451835632324,0,0,1.4939803804806944
-2.2438944458415766,1.6407993163990737,9.901792526245117,0,0,1.638205758185914
-2.2438944458415766,1.6407993163990737,9.901792526245117,0,0,1.4614432040488916
-2.288472305332735,1.6577992177154997,9.901792526245117,0,0,1.611314385683465
-2.288472305332735,1.6577992177154997,9.901792526245117,0,0,1.4474529944758292
-1.6833372880991482,1.7458587086437478,10.288717269897461,0,0,1.5404615173995928
-1.6833372880991482,1.7458587086437478,10.288717269897461,0,0,0.6451080719591977
-1.7279050163833984,1.7628520311876559,10.288717269897461,0,0,1.4314290252403008
-1.7279050163833984,1.7628520311876559,10.288717269897461,0,0,0.8408284524864751
-1.7592415448741032,1.8398670230665115,10.671896934509277,0,0,1.161730749117601
-1.7592415448741032,1.8398670230665115,10.671896934509277,0,0,0.8459300278723287
-1.8086561977242797,1.9212277783260443,11.045079231262207,0,0,1.0569114096598595
-1.8086561977242797,1.9212277783260443,11.045079231262207,0,0,0.7913513551753728
-1.8800464050603585,1.9361089171180845,11.045079231262207,0,0,0.9658043577001814
-1.8800464050603585,1.9361089171180845,11.045079231262207,0,0,0.7966773401200048
-1.936501064484617,2.0143166560777512,11.431499481201172,0,0,0.8546890613453416
-1.936501064484617,2.0143166560777512,11.431499481201172,0,0,0.6457527742412063
-1.279310744407258,2.0213462697429057,11.431499481201172,0,0,0.7354841846217675
-1.279310744407258,2.0213462697429057,11.431499481201172,0,0,0.0877889541209842
-1.3169206801039248,2.0961788628586815,11.816697120666504,0,0,0.5660645279971482
-1.3169206801039248,2.0961788628586815,11.816697120666504,0,0,0.13239119771951657
-1.3751313464664798,2.106231157935357,11.816697120666504,0,0,0.3328933180342082
-1.3751313464664798,2.106231157935357,11.816697120666504,0,0,0.14255070643465637
-1.4565753723999597,2.189299072528343,12.216504096984863,0,0,0.16270310094726678
-1.4565753723999597,2.189299072528343,12.216504096984863,0,0,-0.01136158760301495
-1.5208239277314914,2.2678376460377154,12.634918212890625,0,0,0.04933661954722253
-1.5208239277314914,2.2678376460377154,12.634918212890625,0,0,-0.121015356575589
-1.542685442168554,2.2685460328741196,12.634918212890625,0,0,-0.061288193684677805
-1.542685442168554,2.2685460328741196,12.634918212890625,0,0,-0.26808846955871757
-1.60931492234858,2.3491019004223377,13.072977066040039,0,0,-0.3085480198374478
-1.60931492234858,2.3491019004223377,13.072977066040039,0,0,-0.4983225175865744
-0.9702644133676644,2.350009721883491,13.072977066040039,0,0,-0.5212168141140135
-0.9702644133676644,2.350009721883491,13.072977066040039,0,0,-1.0723321708729951
-1.087523464490047,2.428742861709236,13.526223182678223,0,0,-0.7964632754367427
-1.087523464490047,2.428742861709236,13.526223182678223,0,0,-1.0697045032763692
-1.1115146455378107,2.4274883793203075,13.526223182678223,0,0,-1.0155928669102752
-1.1115146455378107,2.4274883793203075,13.526223182678223,0,0,-1.1129289169180303
-1.1844871491866145,2.5040637764758706,13.986682891845703,0,0,-1.169556420793165
-1.1844871491866145,2.5040637764758706,13.986682891845703,0,0,-1.547465328192974
-1.2585356097584843,2.575927036612595,14.458890914916992,0,0,-1.539270916437256
-1.2585356097584843,2.575927036612595,14.458890914916992,0,0,-1.6978096798136113
-0.6620658468232896,2.5547135960859855,14.458890914916992,0,0,-1.722515794141091
-0.6620658468232896,2.5547135960859855,14.458890914916992,0,0,-2.175167594090853
-0.714623982378731,2.625965695410815,14.934211730957031,0,0,-1.9562092896682748
-0.714623982378731,2.625965695410815,14.934211730957031,0,0,-2.2263293685377126
-0.7937563425888914,2.6023846673025623,14.934211730957031,0,0,-2.169709537147953
-0.7937563425888914,2.6023846673025623,14.934211730957031,0,0,-2.235350666864129
-0.8722709673844377,2.6561924061222215,15.409997940063477,0,0,-2.397783388863683
-0.8722709673844377,2.6561924061222215,15.409997940063477,0,0,-2.4702830872449923
-0.8722709673844377,2.6561924061222215,15.409997940063477,0,0,-2.561518779852086
-0.3075159922073015,2.6849063148420473,15.87148380279541,0,0,-2.657233561632125
-0.3075159922073015,2.6849063148420473,15.87148380279541,0,0,-3.1260451737118173
-0.3911711286270569,2.6413705151479068,15.87148380279541,0,0,-2.9079523324365235
-0.3911711286270569,2.6413705151479068,15.87148380279541,0,0,-2.8981570652034168
-0.44544127153133295,2.6828593570665893,16.31862449645996,0,0,-3.072945916337266
-0.44544127153133295,2.6828593570665893,16.31862449645996,0,0,-3.172631878690671
-0.5238494803783971,2.626643465163354,16.31862449645996,0,0,-3.2750626425232587
-0.5238494803783971,2.626643465163354,16.31862449645996,0,0,-3.145915969928793
0.02184208523110906,2.6236699176178577,16.7448673248291,0,0,-3.400217535086059
0.02184208523110906,2.6236699176178577,16.7448673248291,0,0,-3.7204473837769836
-0.0898401850526687,2.569509460771238,17.155651092529297,0,0,-3.537959955758996
-0.0898401850526687,2.569509460771238,17.155651092529297,0,0,-3.7642273775075883
-0.16450956849835544,2.4643344233711106,17.155651092529297,0,0,-3.884692082106089
-0.16450956849835544,2.4643344233711106,17.155651092529297,0,0,-3.512773030248159
-0.2283500981025443,2.3949557105152333,17.545984268188477,0,0,-3.844168707986052
-0.2283500981025443,2.3949557105152333,17.545984268188477,0,0,-3.449479682683297
0.23011262492416223,2.246598214442968,17.545984268188477,0,0,-3.7366426606123437
0.23011262492416223,2.246598214442968,17.545984268188477,0,0,-3.5146477762825015
0.16154025859718424,2.117987376368725,17.921953201293945,0,0,-3.591635936737713
0.16154025859718424,2.117987376368725,17.921953201293945,0,0,-3.0710414662112604
0.14252229581497114,2.053298886672465,17.921953201293945,0,0,-3.4456380143288454
0.14252229581497114,2.053298886672465,17.921953201293945,0,0,-3.1812953488609237
0.0905760231479882,1.7970049362575995,18.280603408813477,0,0,-3.4052436755082542
0.0905760231479882,1.7970049362575995,18.280603408813477,0,0,-2.3855078347800127
0.417255056861793,1.5598652858553976,18.617956161499023,0,0,-2.9780220344061226
0.417255056861793,1.5598652858553976,18.617956161499023,0,0,-2.180343341594577
0.37891503515938263,1.2484127857472547,18.617956161499023,0,0,-2.5190253127470723
0.37891503515938263,1.2484127857472547,18.617956161499023,0,0,-1.3094108371373951
0.38151209868512387,0.7665970345833873,18.926557540893555,0,0,-1.9644879874694972
0.38151209868512387,0.7665970345833873,18.926557540893555,0,0,-0.021194991949993858
0.39401566937303256,0.6246230754152649,18.926557540893555,0,0,-0.9565558115544633
0.39401566937303256,0.6246230754152649,18.926557540893555,0,0,-0.18393686981049695
0.5006234693655629,0.16771386643521022,19.210250854492188,0,0,-0.5064903851439648
0.5006234693655629,0.16771386643521022,19.210250854492188,0,0,0.7963143415601914
0.5096423331088697,-0.17443086601570976,19.425050735473633,0,0,0.23133051906405222
0.5096423331088697,-0.17443086601570976,19.425050735473633,0,0,1.7225831696328144
0.6013648956585125,-0.9511192369085489,19.425050735473633,0,0,1.1908852031715873
0.6013648956585125,-0.9511192369085489,19.425050735473633,0,0,4.289495639386494
0.6013648956585125,-0.9511192369085489,19.425050735473633,0,0,3.1389525668036313
0.43108495407294634,-1.881966620570095,19.57509994506836,0,0,3.5043379683978606
0.43108495407294634,-1.881966620570095,19.57509994506836,0,0,7.2130489749736935
0.48741915552571663,-2.4037960721562293,19.57509994506836,0,0,5.7581397275316695
0.48741915552571663,-2.4037960721562293,19.57509994506836,0,0,8.196872060173494
0.7072777297617633,-3.5803422626214227,19.624794006347656,0,0,7.470967447916319
0.7072777297617633,-3.5803422626214227,19.624794006347656,0,0,10.0
0.8778597397132458,-4.225422667872621,19.624794006347656,0,0,9.594807424867513
0.8778597397132458,-4.225422667872621,19.624794006347656,0,0,10.0
0.12363678829970498,-4.91054809834065,19.628881454467773,0,0,10.0
0.12363678829970498,-4.91054809834065,19.628881454467773,0,0,10.0
0.33391800548326334,-5.993610860282429,19.580541610717773,0,0,10.0
0.33391800548326334,-5.993610860282429,19.580541610717773,0,0,10.0
0.7719675453757403,-7.563921741984755,19.580541610717773,0,0,10.0
0.7719675453757403,-7.563921741984755,19.580541610717773,0,0,10.0
-0.3906982788822142,-8.753649557569736,19.483478546142578,0,0,10.0
-0.3906982788822142,-8.753649557569736,19.483478546142578,0,0,10.0
-0.023653800343327758,-10.009254513829895,19.483478546142578,0,0,10.0
-0.023653800343327758,-10.009254513829895,19.483478546142578,0,0,10.0
0.27179622077679516,-10.773853070874818,19.344953536987305,0,0,10.0
0.27179622077679516,-10.773853070874818,19.344953536987305,0,0,10.0
0.7725119539413856,-11.908097741527023,19.16755485534668,0,0,10.0
0.7725119539413856,-11.908097741527023,19.16755485534668,0,0,10.0
-0.50764886469995,-13.503771803172933,19.16755485534668,0,0,10.0
-0.50764886469995,-13.503771803172933,19.16755485534668,0,0,10.0
-0.3268367651348768,-13.723496741806164,18.938806533813477,0,0,10.0
-0.3268367651348768,-13.723496741806164,18.938806533813477,0,0,10.0
0.40254765166949114,-15.169093648599631,18.938806533813477,0,0,10.0
0.40254765166949114,-15.169093648599631,18.938806533813477,0,0,10.0
0.9016650204351666,-15.938074146971662,18.69300079345703,0,0,10.0
0.9016650204351666,-15.938074146971662,18.69300079345703,0,0,10.0
-0.6735450138986108,-16.234957214747762,18.69300079345703,0,0,10.0
-0.6735450138986108,-16.234957214747762,18.69300079345703,0,0,10.0
0.07040903422312603,-17.065086185015577,18.463274002075195,0,0,10.0
0.07040903422312603,-17.065086185015577,18.463274002075195,0,0,5.245143269855603
0.4841181780663521,-17.667731532668103,18.463274002075195,0,0,-5.2892392051486325
0.4841181780663521,-17.667731532668103,18.463274002075195,0,0,-10.0
0.6636411651624077,-17.771594553973024,18.249069213867188,0,0,10.0
0.6636411651624077,-17.771594553973024,18.249069213867188,0,0,-3.401064868799704
0.3551271859184483,-18.16333465767118,18.249069213867188,0,0,-10.0
0.3551271859184483,-18.16333465767118,18.249069213867188,0,0,10.0
0.4418102964494276,-17.97026056298986,18.006677627563477,0,0,10.0
0.4418102964494276,-17.97026056298986,18.006677627563477,0,0,10.0
-0.5484244863068767,17.834314260464044,17.8464298248291,0,0,10.0
-0.5484244863068767,17.834314260464044,17.8464298248291,0,0,-10.0
-0.4175862181626563,17.677498976433206,17.8464298248291,0,0,10.0
-0.4175862181626563,17.677498976433206,17.8464298248291,0,0,-10.0
-0.92411625880032,17.039510508359164,17.694984436035156,0,0,10.0
-0.92411625880032,17.039510508359164,17.694984436035156,0,0,-10.0
-0.8468072547319495,16.86764441788746,17.694984436035156,0,0,10.0
-0.8468072547319495,16.86764441788746,17.694984436035156,0,0,-10.0
-0.46719750468909765,16.165244247339462,17.6182861328125,0,0,10.0
-0.46719750468909765,16.165244247339462,17.6182861328125,0,0,-10.0
0.10056744646771204,15.367085899093544,17.6182861328125,0,0,10.0
0.10056744646771204,15.367085899093544,17.6182861328125,0,0,-10.0
-1.0812539380511104,14.326874131733474,17.519243240356445,0,0,10.0
-1.0812539380511104,14.326874131733474,17.519243240356445,0,0,-10.0
-0.41244529590491147,13.222964412476784,17.519243240356445,0,0,10.0
-0.41244529590491147,13.222964412476784,17.519243240356445,0,0,-10.0
0.07974864328553133,12.351092943758086,17.437232971191406,0,0,10.0
0.07974864328553133,12.351092943758086,17.437232971191406,0,0,3.087700555407004
0.8324031983810698,10.99477114841509,17.381427764892578,0,0,10.0
0.8324031983810698,10.99477114841509,17.381427764892578,0,0,10.0
-0.30327278785658385,9.567503110636252,17.381427764892578,0,0,10.0
-0.30327278785658385,9.567503110636252,17.381427764892578,0,0,10.0
0.7100428602322034,7.477522716429691,17.29534339904785,0,0,10.0
0.7100428602322034,7.477522716429691,17.29534339904785,0,0,10.0
1.3146709139404216,5.851465532463672,17.29534339904785,0,0,10.0
1.3146709139404216,5.851465532463672,17.29534339904785,0,0,10.0
1.3146709139404216,5.851465532463672,17.29534339904785,0,0,10.0
1.4743286298826477,5.268277002486743,17.20949363708496,0,0,10.0
1.4743286298826477,5.268277002486743,17.20949363708496,0,0,10.0
0.9899608797596899,3.5696767120710886,17.20949363708496,0,0,10.0
1.4494589582870403,1.8163891956411848,17.120058059692383,0,0,10.0
1.4494589582870403,1.8163891956411848,17.120058059692383,0,0,10.0
1.612725133425693,0.641273597893333,17.120058059692383,0,0,10.0
1.612725133425693,0.641273597893333,17.120058059692383,0,0,10.0
1.637247155743212,-1.0357447741821244,16.870079040527344,0,0,10.0
1.637247155743212,-1.0357447741821244,16.870079040527344,0,0,10.0
2.0287368418726777,-2.9648324727746886,16.870079040527344,0,0,8.562340909209937
2.0287368418726777,-2.9648324727746886,16.870079040527344,0,0,0.8414620061278004
2.0051899298854456,-3.2820817769894233,16.34226417541504,0,0,-10.0
2.0051899298854456,-3.2820817769894233,16.34226417541504,0,0,-10.0
1.7422692135412654,-4.691474533790936,16.34226417541504,0,0,-10.0
1.7422692135412654,-4.691474533790936,16.34226417541504,0,0,-10.0
1.6454317244834238,-4.794626634765698,15.706263542175293,0,0,-10.0
1.6454317244834238,-4.794626634765698,15.706263542175293,0,0,-10.0
1.190631213073475,-5.483261896170728,14.999395370483398,0,0,-10.0
1.190631213073475,-5.483261896170728,14.999395370483398,0,0,-10.0
2.2834671169578287,-5.977979511468203,14.999395370483398,0,0,-10.0
2.2834671169578287,-5.977979511468203,14.999395370483398,0,0,-10.0
2.0912544438354024,-5.9282764056008626,14.279293060302734,0,0,-10.0
2.0912544438354024,-5.9282764056008626,14.279293060302734,0,0,-10.0
1.8989823642767476,-6.108604385010434,14.279293060302734,0,0,-10.0
1.8989823642767476,-6.108604385010434,14.279293060302734,0,0,-10.0
1.5430376778038468,-5.991676642650097,13.555503845214844,0,0,-10.0
1.5430376778038468,-5.991676642650097,13.555503845214844,0,0,-10.0
1.4647616710732443,-6.009639139717219,13.555503845214844,0,0,-10.0
1.4647616710732443,-6.009639139717219,13.555503845214844,0,0,-10.0
1.2674153687716454,-5.673772213419318,12.836141586303711,0,0,-10.0
1.2674153687716454,-5.673772213419318,12.836141586303711,0,0,-10.0
2.6612638054843996,-5.496284454063233,12.836141586303711,0,0,-10.0
2.6612638054843996,-5.496284454063233,12.836141586303711,0,0,-10.0
2.597041685558769,-5.149053704929386,12.32175064086914,0,0,-10.0
2.597041685558769,-5.149053704929386,12.32175064086914,0,0,-10.0
2.487527915197837,-4.917602274715139,12.32175064086914,0,0,-10.0
2.487527915197837,-4.917602274715139,12.32175064086914,0,0,-10.0
2.4613537812069555,-4.733294920682215,11.979772567749023,0,0,-10.0
2.4613537812069555,-4.733294920682215,11.979772567749023,0,0,-10.0
2.384143566250179,-4.467157751672511,11.613016128540039,0,0,-10.0
2.384143566250179,-4.467157751672511,11.613016128540039,0,0,-10.0
2.3334133832767043,-4.39937699913655,11.613016128540039,0,0,-10.0
2.3334133832767043,-4.39937699913655,11.613016128540039,0,0,-10.0
2.2583407245176743,-4.170539259386074,11.229026794433594,0,0,-10.0
2.2583407245176743,-4.170539259386074,11.229026794433594,0,0,-10.0
3.544395602242232,-4.101403037170864,11.229026794433594,0,0,-10.0
3.544395602242232,-4.101403037170864,11.229026794433594,0,0,-10.0
3.4558033161646664,-3.8986883683459355,10.827421188354492,0,0,-10.0
3.4558033161646664,-3.8986883683459355,10.827421188354492,0,0,-10.0
3.3432669513135544,-3.8374551700821056,10.827421188354492,0,0,-10.0
3.3432669513135544,-3.8374551700821056,10.827421188354492,0,0,-10.0
3.3160754844494242,-3.6794240452298825,10.417983055114746,0,0,-10.0
3.3160754844494242,-3.6794240452298825,10.417983055114746,0,0,-10.0
3.2365092180587025,-3.6443457112240694,10.417983055114746,0,0,-10.0
3.2365092180587025,-3.6443457112240694,10.417983055114746,0,0,-10.0
3.1352304347078537,-3.4612944534506513,10.005218505859375,0,0,-10.0
3.1352304347078537,-3.4612944534506513,10.005218505859375,0,0,-10.0
3.086526088229791,-3.4441510320846103,10.005218505859375,0,0,-10.0
3.086526088229791,-3.4441510320846103,10.005218505859375,0,0,-10.0
3.0393493732923265,-3.2851433425513052,9.58849048614502,0,0,-10.0
3.0393493732923265,-3.2851433425513052,9.58849048614502,0,0,-10.0
4.251036650491532,-3.1209760019144617,9.169880867004395,0,0,-10.0
4.251036650491532,-3.1209760019144617,9.169880867004395,0,0,-10.0
4.179113277122187,-3.101603526675934,9.169880867004395,0,0,-10.0
4.179113277122187,-3.101603526675934,9.169880867004395,0,0,-10.0
4.1331020003923165,-2.947809427306642,8.749688148498535,0,0,-10.0
4.1331020003923165,-2.947809427306642,8.749688148498535,0,0,-10.0
4.067127118768676,-2.930865855951861,8.749688148498535,0,0,-10.0
4.067127118768676,-2.930865855951861,8.749688148498535,0,0,-10.0
4.067127118768676,-2.930865855951861,8.749688148498535,0,0,-10.0
4.025768337432616,-2.9192176482468573,8.749688148498535,0,0,-10.0
4.025768337432616,-2.9192176482468573,8.749688148498535,0,0,-10.0
-3.1857349371598063,0.7499582762153839,8.749688148498535,0,0,-10.0
-3.1857349371598063,5.267945282299757,0.0,0,0,5.9046488464068165
-3.185734938109534,5.267945282299758,0.0,0,0,-3.45140677636833
-3.185734938109534,5.267945282299758,0.0,0,0,0.19318391216713415
-3.185734938421334,5.267945282299758,0.0,0,0,0.48790782498682195
-3.185734938421334,5.267945282299758,0.0,0,0,0.8254536342475203
-3.185734938421334,5.267945282299758,0.0,0,0,1.1381496520197367
-3.185734938421334,5.267945282299758,0.0,0,0,1.4295023554059543
-3.185734938421334,5.267945282299758,0.0,0,0,1.7016370773949947
-3.185734942843845,5.267945282299757,0.0,0,0,1.9564756891206292
-3.185734942843845,5.267945282299757,0.0,0,0,2.195740726836085
-3.1857349462006415,5.267945282299758,0.0,0,0,2.4209763623442604
-3.1857349462006415,5.267945282299758,0.0,0,0,2.633566968308876
-3.1857349590260586,5.267945282299745,0.0,0,0,2.8347536771887123
-3.1857349590260586,5.267945282299745,0.0,0,0,3.0256493212082143
-3.185734963078777,5.267945282299745,0.0,0,0,3.207251679399555
-3.185734963078777,5.267945282299745,0.0,0,0,3.3886379683161225
-3.185734972075947,5.267945282299757,0.0,0,0,3.5545900022995127
-3.185734972075947,5.267945282299757,0.0,0,0,3.7136898315878075
-3.185734979819093,5.267945282299745,0.0,0,0,3.866471468115126
-3.1857349885338,5.267945282299758,0.0,0,0,4.013526898939191
-3.1857349885338,5.267945282299758,0.0,0,0,4.155385332622639
-3.185734997494809,5.267945282299758,0.0,0,0,4.292521600715351
-3.185734997494809,5.267945282299758,0.0,0,0,4.42536182956724
-3.1857350074055457,5.267945282299758,0.0,0,0,4.554288435530076
-3.1857350074055457,5.267945282299758,0.0,0,0,4.679644783990297
-3.185735018135695,5.267945282299745,0.0,0,0,4.801739150029525
-3.185735018135695,5.267945282299745,0.0,0,0,4.920848489812006
-3.185735018135695,5.267945282299745,0.0,0,0,5.037221584053247
-3.185735018135695,5.267945282299745,0.0,0,0,5.1510820815334135
-3.178117453660464,5.301799280801416,0.789857804775238,0,0,5.262631047270259
-3.178117453660464,5.301799280801416,0.789857804775238,0,0,5.2976867828342815
-3.1746342864187596,5.710981765263998,0.789857804775238,0,0,5.428083004053632
-3.1746342864187596,5.710981765263998,0.789857804775238,0,0,4.745697218844243
-3.1746342864187596,5.710981765263998,1.295580267906189,0,0,5.117860891483857
-3.1746342864187596,5.710981765263998,1.295580267906189,0,0,5.173842147844489
-3.1670845028919055,6.288875231077308,1.295580267906189,0,0,5.23692157383648
-3.1670845028919055,6.288875231077308,1.295580267906189,0,0,4.204486083600389
-3.1608726189498717,6.847046270651411,1.2780752182006836,0,0,4.654182153551397
-3.1608726189498717,6.847046270651411,1.2780752182006836,0,0,3.6036295612150475
-3.160753792050364,7.143982311833452,1.0918289422988892,0,0,3.992421647758013
-3.160753792050364,7.143982311833452,1.0918289422988892,0,0,3.3991925933361773
-3.1649425786613383,7.263685012746513,1.0918289422988892,0,0,3.573602949926193
-3.1649425786613383,7.263685012746513,1.0918289422988892,0,0,3.292154647061974
-3.1678577814785225,7.297523125934038,1.2314316034317017,0,0,3.325993049918746
-3.1678577814785225,7.297523125934038,1.2314316034317017,0,0,3.214614609412591
-3.1611472984137925,7.45368229534487,1.2314316034317017,0,0,3.1941025278050654
-3.1611472984137925,7.45368229534487,1.2314316034317017,0,0,2.8494676212287886
-3.158917529480837,7.465185131538649,1.78118896484375,0,0,2.918445164390325
-3.158917529480837,7.465185131538649,1.78118896484375,0,0,2.8446434053653142
-3.1596594238266933,7.380824862638812,1.78118896484375,0,0,2.8118162680262624
-3.1596594238266933,7.380824862638812,1.78118896484375,0,0,2.9308741000007856
-3.1578488764814883,7.50394838268804,2.2824714183807373,0,0,2.841246461935093
-3.1578488764814883,7.50394838268804,2.2824714183807373,0,0,2.5803409936978303
-3.1578488764814883,7.50394838268804,2.535348653793335,0,0,2.640352489554641
-3.1578488764814883,7.50394838268804,2.535348653793335,0,0,2.610262964023448
-3.1578488764814883,7.50394838268804,2.535348653793335,0,0,2.5847912259985732
-3.1578488764814883,7.50394838268804,2.535348653793335,0,0,2.562458783864848
-3.1578488764814883,7.50394838268804,2.8968698978424072,0,0,2.5429942032647386
-3.1578488764814883,7.50394838268804,2.8968698978424072,0,0,2.526140728154963
-3.1578488764814883,7.50394838268804,2.8968698978424072,0,0,2.5116675523902563
-3.1578488764814883,7.50394838268804,2.8968698978424072,0,0,2.4993669778031102
-3.1578488764814883,7.50394838268804,3.229086399078369,0,0,2.4890520240178
-3.1578488764814883,7.50394838268804,3.229086399078369,0,0,2.4805542857547818
-3.1578488764814883,7.50394838268804,3.5776965618133545,0,0,2.4737220135990823
-3.1578488764814883,7.50394838268804,3.5776965618133545,0,0,2.4684183948296377
-3.1578488764814883,7.50394838268804,3.5776965618133545,0,0,2.464520013388361
