 x_m, y_m, vx_mps, ax_mps2
92.5709066,995.0145778,51.6447408,1.5923171
93.2345482,996.9013903,51.7063591,1.5814151
93.9099542,998.7832779,51.7674828,1.570444
94.597435,1000.660857,51.8281112,1.5478628
95.2968403,1002.534285,51.8877985,1.5373446
96.0079987,1004.403229,51.9470123,1.5268384
96.7309285,1006.267661,52.0057547,1.5066865
97.4656365,1008.127457,52.0636568,1.4958461
98.2121463,1009.982546,52.1210787,1.4859942
98.9705042,1011.832924,52.1780598,1.4679621
99.7406334,1013.678298,52.2342885,1.4570044
100.5225935,1015.518718,52.2900376,1.4478917
101.3164252,1017.354194,52.3453793,1.4320377
102.1220061,1019.18437,52.4000574,1.4213127
102.9393948,1021.009322,52.4542698,1.4131026
103.7686325,1022.829089,52.5081134,1.3994814
104.6095723,1024.643309,52.5613837,1.3892905
105.4622496,1026.452036,52.6142128,1.382043
106.3267064,1028.255335,52.6667137,1.3704589
107.202788,1030.052876,52.7187229,1.3608139
108.0904992,1031.844669,52.7703153,1.3543484
108.9898763,1033.630793,52.8216126,1.3442899
109.9007713,1035.410967,52.8724797,1.3348805
110.8231609,1037.185189,52.9229424,1.3288633
111.7570173,1038.953547,52.9731298,1.3197686
112.7021669,1040.715797,53.0229268,1.3105855
113.6586568,1042.471923,53.072331,1.3049536
114.626459,1044.221817,53.1214773,1.2967463
115.6055451,1045.965427,53.1702694,1.2874706
116.5958678,1047.702688,53.2186683,1.2819679
117.5973705,1049.433519,53.2668167,1.2742754
118.6100061,1051.157856,53.314633,1.2647785
119.6337336,1052.87565,53.3620507,1.2593663
120.6684881,1054.586807,53.4092235,1.2521764
121.7142236,1056.291269,53.4560858,1.2425439
122.7709051,1057.988996,53.502547,1.237255
123.8384576,1059.679883,53.5487704,1.2305863
124.9168352,1061.363876,53.5947052,1.2208183
126.0060107,1063.040948,53.6402364,1.2156373
127.1058987,1064.710983,53.685536,1.2094563
128.2164521,1066.373925,53.7305674,1.1995429
129.3376528,1068.029763,53.7751925,1.1944635
130.4694054,1069.678371,53.8195918,1.188755
131.6116606,1071.319692,53.8637426,1.1787008
132.7644094,1072.953728,53.9074843,1.1737192
133.9275475,1074.580346,53.9510058,1.16847
135.1010226,1076.199487,53.9942979,1.1582733
136.2848341,1077.811164,54.037178,1.1533841
137.4788705,1079.415239,54.0798433,1.1484837
138.6830772,1081.011654,54.1222939,1.1383351
139.8974567,1082.600424,54.1643365,1.1334374
141.1218961,1084.181415,54.2061659,1.1286253
142.3563406,1085.75457,54.2477856,1.1190186
143.600784,1087.319894,54.2890195,1.1138603
144.8551234,1088.87727,54.3300323,1.1091323
