115.9991091; 693.3581604; 39.3214984; 1.6406504; 0.0000808; 42.4268102; 3.2428478
117.9990938; 691.3630643; 39.1817459; 1.6408087; 0.0000775; 42.5794025; 3.2225537
119.9990784; 689.3679894; 39.0416843; 1.6409603; 0.0000742; 42.7305001; 3.1866267
121.9990630; 687.3729369; 38.9013266; 1.6411057; 0.0000712; 42.8793895; 3.1720955
123.9990477; 685.3779033; 38.7606848; 1.6412450; 0.0000682; 43.0270883; 3.1526506
125.9990323; 683.3828883; 38.6197706; 1.6413787; 0.0000654; 43.1733811; 3.1182500
127.9990170; 681.3878936; 38.4785954; 1.6415069; 0.0000628; 43.3175916; 3.1042437
129.9990016; 679.3929153; 38.3371695; 1.6416300; 0.0000603; 43.4606790; 3.0855839
131.9989862; 677.3979536; 38.1955030; 1.6417481; 0.0000578; 43.6024410; 3.0525970
133.9989709; 675.4030102; 38.0536057; 1.6418615; 0.0000556; 43.7422353; 3.0390803
135.9989555; 673.4080812; 37.9114866; 1.6419704; 0.0000534; 43.8809683; 3.0211486
137.9989402; 671.4131667; 37.7691546; 1.6420750; 0.0000513; 44.0184493; 2.9894746
139.9989248; 669.4182689; 37.6266181; 1.6421755; 0.0000493; 44.1540676; 2.9764159
141.9989094; 667.4233838; 37.4838850; 1.6422721; 0.0000473; 44.2886810; 2.9591609
143.9988941; 665.4285115; 37.3409629; 1.6423650; 0.0000455; 44.4221095; 2.9287097
145.9988787; 663.4336544; 37.1978593; 1.6424542; 0.0000438; 44.5537716; 2.9160803
147.9988634; 661.4388083; 37.0545810; 1.6425401; 0.0000421; 44.6844805; 2.8994559
149.9988480; 659.4439736; 36.9111347; 1.6426226; 0.0000405; 44.8140662; 2.8701462
151.9988327; 657.4491527; 36.7675270; 1.6427021; 0.0000390; 44.9419740; 2.8579203
153.9988173; 655.4543415; 36.6237639; 1.6427785; 0.0000375; 45.0689762; 2.8418849
155.9988019; 653.4595403; 36.4798511; 1.6428520; 0.0000361; 45.1949120; 2.8136434
157.9987866; 651.4647519; 36.3357946; 1.6429228; 0.0000347; 45.3192515; 2.8017974
159.9987712; 649.4699719; 36.1915994; 1.6429909; 0.0000334; 45.4427295; 2.7863133
161.9987559; 647.4752007; 36.0472707; 1.6430565; 0.0000322; 45.5651932; 2.7590736
163.9987405; 645.4804413; 35.9028138; 1.6431197; 0.0000310; 45.6861362; 2.7475861
165.9987251; 643.4856892; 35.7582331; 1.6431806; 0.0000299; 45.8062583; 2.7326190
167.9987098; 641.4909448; 35.6135331; 1.6432392; 0.0000288; 45.9254144; 2.7063208
169.9986944; 639.4962114; 35.4687186; 1.6432957; 0.0000277; 46.0431199; 2.6951721
171.9986791; 637.5014843; 35.3237933; 1.6433501; 0.0000267; 46.1600422; 2.6806908
173.9986637; 635.5067640; 35.1787613; 1.6434026; 0.0000258; 46.2760432; 2.6552774
175.9986483; 633.5120538; 35.0336269; 1.6434529; 0.0000245; 46.3906586; 2.6444490
177.9986330; 631.5173481; 34.8883947; 1.6435007; 0.0000234; 46.5045258; 2.6304240
179.9986176; 629.5226497; 34.7430689; 1.6435468; 0.0000227; 46.6175132; 2.6058514
181.9986023; 627.5279585; 34.5976523; 1.6435917; 0.0000222; 46.7291757; 2.5953287
183.9985869; 625.5332738; 34.4521475; 1.6436354; 0.0000215; 46.8401227; 2.5817369
185.9985715; 623.5385954; 34.3065569; 1.6436776; 0.0000207; 46.9502286; 2.5579528
187.9985562; 621.5439231; 34.1608837; 1.6437183; 0.0000200; 47.0590660; 2.5477185
189.9985408; 619.5492565; 34.0151308; 1.6437575; 0.0000193; 47.1672184; 2.5345351
191.9985255; 617.5545956; 33.8693009; 1.6437954; 0.0000186; 47.2745656; 2.5114983
193.9985101; 615.5599401; 33.7233968; 1.6438320; 0.0000180; 47.3806972; 2.5015391
195.9984947; 613.5652899; 33.5774210; 1.6438673; 0.0000173; 47.4861722; 2.4887434
197.9984794; 611.5706447; 33.4313759; 1.6439014; 0.0000167; 47.5908757; 2.4664142
199.9984640; 609.5760044; 33.2852642; 1.6439343; 0.0000162; 47.6944130; 2.4567171
201.9984487; 607.5813688; 33.1390879; 1.6439661; 0.0000156; 47.7973202; 2.4442895
203.9984333; 605.5867378; 32.9928493; 1.6439968; 0.0000151; 47.8994875; 2.4226311
205.9984179; 603.5921112; 32.8465505; 1.6440264; 0.0000146; 48.0005349; 2.4131840
207.9984026; 601.5974889; 32.7001936; 1.6440550; 0.0000141; 48.1009773; 2.4011066
