s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
1487.7763166; 457.0242080; 1222.5320092; -1.4742874; -0.0005030; 59.8209687; 0.8258866
1489.7760160; 459.0147004; 1222.7237029; -1.4752844; -0.0004922; 59.8485701; 0.8237486
1491.7757153; 461.0053596; 1222.9134354; -1.4762551; -0.0004788; 59.8760874; 0.8198614
1493.7754147; 462.9962252; 1223.1012639; -1.4771999; -0.0004662; 59.9034623; 0.8169056
1495.7751140; 464.9872604; 1223.2872357; -1.4781199; -0.0004539; 59.9307261; 0.8147396
1497.7748134; 466.9784487; 1223.4713988; -1.4790154; -0.0004418; 59.9579052; 0.8108162
1499.7745127; 468.9698160; 1223.6538043; -1.4798870; -0.0004300; 59.9849412; 0.8078411
1501.7742121; 470.9613365; 1223.8344969; -1.4807353; -0.0004186; 60.0118659; 0.8056564
1503.7739114; 472.9529978; 1224.0135217; -1.4815610; -0.0004073; 60.0387058; 0.8017106
1505.7736108; 474.9448154; 1224.1909252; -1.4823646; -0.0003964; 60.0654023; 0.7987242
1507.7733101; 476.9367713; 1224.3667494; -1.4831466; -0.0003858; 60.0919876; 0.7965280
1509.7730095; 478.9288556; 1224.5410363; -1.4839076; -0.0003754; 60.1184880; 0.7925716
1511.7727088; 480.9210778; 1224.7138283; -1.4846481; -0.0003653; 60.1448453; 0.7895811
1513.7724082; 482.9134248; 1224.8851649; -1.4853687; -0.0003555; 60.1710916; 0.7873793
1515.7721075; 484.9058877; 1225.0550846; -1.4860699; -0.0003458; 60.1972533; 0.7834223
1517.7718069; 486.8984738; 1225.2236268; -1.4867521; -0.0003365; 60.2232723; 0.7804339
1519.7715062; 488.8911724; 1225.3908279; -1.4874159; -0.0003275; 60.2491808; 0.7782316
1521.7712056; 490.8839749; 1225.5567235; -1.4880620; -0.0003188; 60.2750052; 0.7742825
1523.7709049; 492.8768887; 1225.7213490; -1.4886914; -0.0003107; 60.3006875; 0.7713022
1525.7706043; 494.8699037; 1225.8847344; -1.4893083; -0.0003082; 60.3262601; 0.7691040
1527.7703036; 496.8630128; 1226.0468908; -1.4899247; -0.0003062; 60.3517491; 0.7651697
1529.7700030; 498.8562261; 1226.2078335; -1.4905218; -0.0002910; 60.3770969; 0.7621975
1531.7697023; 500.8495317; 1226.3676152; -1.4910908; -0.0002794; 60.4023358; 0.7600042
1533.7694017; 502.8429245; 1226.5262828; -1.4916401; -0.0002702; 60.4274915; 0.7560868
1535.7691010; 504.8364056; 1226.6838724; -1.4921734; -0.0002631; 60.4525071; 0.7531275
1537.7688004; 506.8299689; 1226.8404128; -1.4926926; -0.0002561; 60.4774146; 0.7509427
1539.7684997; 508.8236099; 1226.9959321; -1.4931978; -0.0002492; 60.5022396; 0.7470475
1541.7681991; 510.8173307; 1227.1504577; -1.4936896; -0.0002426; 60.5269257; 0.7441034
1543.7678984; 512.8111258; 1227.3040160; -1.4941683; -0.0002362; 60.5515045; 0.7419294
1545.7675978; 514.8049914; 1227.4566323; -1.4946343; -0.0002299; 60.5760016; 0.7380605
1547.7672971; 516.7989290; 1227.6083319; -1.4950881; -0.0002239; 60.6003611; 0.7351346
1549.7669965; 518.7929341; 1227.7591385; -1.4955300; -0.0002181; 60.6246144; 0.7329737
1551.7666958; 520.7870032; 1227.9090752; -1.4959605; -0.0002124; 60.6487866; 0.7291346
1553.7663952; 522.7811376; 1228.0581650; -1.4963798; -0.0002070; 60.6728228; 0.7262293
1555.7660945; 524.7753332; 1228.2064291; -1.4967885; -0.0002018; 60.6967536; 0.7240833
1557.7657939; 526.7695873; 1228.3538886; -1.4971868; -0.0001967; 60.7206044; 0.7202772
1559.7654932; 528.7639005; 1228.5005638; -1.4975752; -0.0001918; 60.7443205; 0.7173944
1561.7651926; 530.7582696; 1228.6464740; -1.4979540; -0.0001871; 60.7679325; 0.7152650
1563.7648919; 532.7526924; 1228.7916379; -1.4983236; -0.0001826; 60.7914653; 0.7114944
1565.7645913; 534.7471690; 1228.9360736; -1.4986844; -0.0001783; 60.8148650; 0.7086359
1567.7642906; 536.7416966; 1229.0797982; -1.4990366; -0.0001741; 60.8381617; 0.7065246
1569.7639900; 538.7362739; 1229.2228284; -1.4993808; -0.0001701; 60.8613801; 0.7027915
1571.7636893; 540.7309000; 1229.3651799; -1.4997172; -0.0001663; 60.8844671; 0.6999587
1573.7633887; 542.7255733; 1229.5068679; -1.5000461; -0.0001627; 60.9074523; 0.6978665
1575.7630880; 544.7202926; 1229.6479068; -1.5003680; -0.0001593; 60.9303602; 0.6941725
1577.7627874; 546.7150567; 1229.7883103; -1.5006832; -0.0001560; 60.9531383; 0.6913663
1579.7624867; 548.7098643; 1229.9280915; -1.5009921; -0.0001529; 60.9758158; 0.6892938
1581.7621861; 550.7047151; 1230.0672627; -1.5012949; -0.0001500; 60.9984170; 0.6856392
1583.7618854; 552.6996070; 1230.2058353; -1.5015922; -0.0001473; 61.0208901; 0.6828593
1585.7615848; 554.6945395; 1230.3438200; -1.5018844; -0.0001449; 61.0432638; 0.6808062
1587.7612841; 556.6895130; 1230.4812266; -1.5021718; -0.0001427; 61.0655620; 0.6771892
1589.7609835; 558.6845245; 1230.6180640; -1.5024552; -0.0001407; 61.0877337; 0.6744336
1591.7606828; 560.6795742; 1230.7543397; -1.5027349; -0.0001392; 61.1098073; 0.6723977
1593.7603822; 562.6746636; 1230.8900604; -1.5030119; -0.0001379; 61.1318062; 0.6688137
1595.7600815; 564.6697885; 1231.0252306; -1.5032868; -0.0001371; 61.1536800; 0.6660769
1597.7597809; 566.6649501; 1231.1598536; -1.5035605; -0.0001369; 61.1754566; 0.6640537
1599.7594802; 568.6601511; 1231.2939307; -1.5038343; -0.0001371; 61.1971593; 0.6604922
1601.7591796; 570.6553862; 1231.4274602; -1.5041096; -0.0001382; 61.2187379; 0.6577636
1603.7588789; 572.6506578; 1231.5604382; -1.5043875; -0.0001401; 61.2402199; 0.6557440
1605.7585783; 574.6459700; 1231.6928572; -1.5046701; -0.0001427; 61.2616284; 0.6521859
1607.7582776; 576.6413165; 1231.8247059; -1.5049595; -0.0001467; 61.2829133; 0.6494458
1609.7579770; 578.6367014; 1231.9559688; -1.5052577; -0.0001519; 61.3041015; 0.6474128
1611.7576763; 580.6321303; 1232.0866258; -1.5055673; -0.0001581; 61.3252160; 0.6438236
1613.7573757; 582.6275959; 1232.2166510; -1.5058913; -0.0001659; 61.3462063; 0.6410365
1615.7570750; 584.6231049; 1232.3460141; -1.5062310; -0.0001738; 61.3670986; 0.6389610
1617.7567744; 586.6186643; 1232.4746840; -1.5065865; -0.0001828; 61.3879162; 0.6352833
1619.7564737; 588.6142656; 1232.6026211; -1.5069675; -0.0001982; 61.4086069; 0.6323981
1621.7561731; 590.6099180; 1232.7297670; -1.5073797; -0.0002143; 61.4291968; 0.6302393
1623.7558724; 592.6056275; 1232.8560577; -1.5078247; -0.0002310; 61.4497095; 0.6263982
1625.7555718; 594.6013916; 1232.9814256; -1.5083049; -0.0002493; 61.4700904; 0.6233576
1627.7552711; 596.5972177; 1233.1057982; -1.5088226; -0.0002689; 61.4903656; 0.6210762
1629.7549705; 598.5931149; 1233.2290977; -1.5093807; -0.0002895; 61.5105600; 0.6170215
1631.7546698; 600.5890786; 1233.3512409; -1.5099814; -0.0003112; 61.5306160; 0.6138261
1633.7543692; 602.5851176; 1233.4721419; -1.5106255; -0.0003331; 61.5505617; 0.6114375
1635.7540685; 604.5812423; 1233.5917137; -1.5113135; -0.0003549; 61.5704233; 0.6072499
1637.7537679; 606.5774455; 1233.7098689; -1.5120441; -0.0003758; 61.5901426; 0.6040518
1639.7534672; 608.5737366; 1233.8265245; -1.5128152; -0.0003948; 61.6097517; 0.6016957
1641.7531666; 610.5701263; 1233.9416047; -1.5136226; -0.0004121; 61.6292782; 0.5977001
1643.7528659; 612.5666027; 1234.0550411; -1.5144600; -0.0004255; 61.6486688; 0.5948264
1645.7525653; 614.5631748; 1234.1667801; -1.5153212; -0.0004344; 61.6679602; 0.5644905
1647.7522646; 616.5598515; 1234.2767853; -1.5161964; -0.0004397; 61.6862622; 0.4096637
1649.7519640; 618.5566155; 1234.3850378; -1.5170738; -0.0004378; 61.6995409; -0.1370432
1651.7516633; 620.5534741; 1234.4915436; -1.5179438; -0.0004304; 61.6950991; -0.6338127
1653.7513627; 622.5504316; 1234.5963315; -1.5187939; -0.0004190; 61.6745522; -1.7704279
1655.7510620; 624.5474678; 1234.6994487; -1.5196143; -0.0004016; 61.6171221; -2.9080320
1657.7507614; 626.5445874; 1234.8009633; -1.5203975; -0.0003805; 61.5226735; -3.8103580
1659.7504607; 628.5417899; 1234.9009589; -1.5211352; -0.0003567; 61.3986988; -5.4839374
1661.7501601; 630.5390565; 1234.9995312; -1.5218211; -0.0003292; 61.2198315; -6.8625631
1663.7498594; 632.5363893; 1235.0967893; -1.5224505; -0.0002996; 60.9952592; -7.8983241
1665.7495588; 634.5337831; 1235.1928511; -1.5230187; -0.0002684; 60.7357645; -9.6605526
1667.7492582; 636.5312247; 1235.2878416; -1.5235225; -0.0002354; 60.4168577; -10.9215454
1669.7489575; 638.5287126; 1235.3818917; -1.5239601; -0.0002021; 60.0542844; -11.8119591
1671.7486569; 640.5262375; 1235.4751345; -1.5243309; -0.0001688; 59.6596710; -13.1978411
1673.7483562; 642.5237943; 1235.5677025; -1.5246360; -0.0001364; 59.2156476; -13.9647520
1675.7480556; 644.5213779; 1235.6597249; -1.5248780; -0.0001063; 58.7421680; -14.4225420
1677.7477549; 646.5189760; 1235.7513223; -1.5250617; -0.0000775; 58.2491271; -14.9335783
1679.7474543; 648.5165933; 1235.8426101; -1.5251884; -0.0000492; 57.7341794; -14.8795349
1681.7471536; 650.5142204; 1235.9336990; -1.5252642; -0.0000298; 57.2164861; -14.7972259
1683.7468530; 652.5118445; 1236.0246681; -1.5253092; -0.0000164; 56.6969689; -14.7192426
1685.7465523; 654.5094803; 1236.1155686; -1.5253361; -0.0000105; 56.1754231; -14.6261238
1687.7462517; 656.5071180; 1236.2064272; -1.5253510; -0.0000041; 55.6523356; -14.5224860
1689.7459510; 658.5047464; 1236.2972689; -1.5253526; 0.0000018; 55.1280441; -14.4432591
1691.7456504; 660.5023851; 1236.3881163; -1.5253473; 0.0000035; 54.6016199; -14.3518051
1693.7453497; 662.5000233; 1236.4789772; -1.5253397; 0.0000035; 54.0734528; -14.2487656
1695.7450491; 664.4976487; 1236.5698515; -1.5253336; 0.0000025; 53.5439241; -14.1724490
1697.7447484; 666.4952852; 1236.6607359; -1.5253303; 0.0000008; 53.0119848; -14.0826027
1699.7444478; 668.4929259; 1236.7516242; -1.5253295; 0.0000004; 52.4780772; -13.9800386
1701.7441471; 670.4905471; 1236.8425131; -1.5253287; 0.0000001; 51.9426303; -13.9067715
1703.7438465; 672.4881785; 1236.9334020; -1.5253306; -0.0000021; 51.4044562; -13.8178981
1705.7435458; 674.4858253; 1237.0242907; -1.5253203; 0.0000214; 50.8640820; -13.7152023
1707.7432452; 676.4834815; 1237.1152664; -1.5252414; 0.0000516; 50.3219860; -13.6442139
1709.7429445; 678.4811767; 1237.2064320; -1.5251465; 0.0000433; 49.7768382; -13.5584503
1711.7426439; 680.4789445; 1237.2977703; -1.5250773; 0.0000211; 49.2291374; -13.4571625
1713.7423432; 682.4763926; 1237.3891781; -1.5250639; -0.0000034; 48.6794352; -13.3910163
1715.7420426; 684.4741071; 1237.4805977; -1.5250672; 0.0000001; 48.1262029; -13.3067248
1717.7417419; 686.4718137; 1237.5720164; -1.5250656; 0.0000005; 47.5700799; -13.2054011
1719.7414413; 688.4692364; 1237.6634240; -1.5250657; -0.0000003; 47.0116883; -13.1414535
1721.7411406; 690.4669578; 1237.7548448; -1.5250654; 0.0000006; 46.4493372; -13.0598678
1723.7408400; 692.4646568; 1237.8462665; -1.5250643; 0.0000001; 45.8836497; -12.9588344
1725.7405393; 694.4620806; 1237.9376759; -1.5250654; -0.0000021; 45.3153590; -12.8970121
1727.7402387; 696.4598116; 1238.0290886; -1.5250769; -0.0000094; 44.7426136; -12.8215709
1729.7399380; 698.4573895; 1238.1204318; -1.5251584; -0.0000985; 44.1658567; -12.7217770
1731.7396374; 700.4546876; 1238.2113661; -1.5254752; -0.0001825; 43.5860464; -12.6608942
1733.7393367; 702.4522163; 1238.3016650; -1.5257324; -0.0000748; 43.0012497; -12.5829710
1735.7390361; 704.4495665; 1238.3916392; -1.5258117; -0.0000207; 42.4120638; -12.4788093
1737.7387354; 706.4475454; 1238.4815571; -1.5258238; 0.0000033; 41.8195579; -12.4166476
1739.7384348; 708.4451376; 1238.5714596; -1.5258195; 0.0000010; 41.2215514; -12.3452731
1741.7381341; 710.4425993; 1238.6613607; -1.5258190; -0.0000002; 40.6182549; -12.2407217
1743.7378335; 712.4405606; 1238.7512834; -1.5258200; -0.0000002; 40.0110872; -12.1808935
1745.7375328; 714.4381713; 1238.8411905; -1.5258177; 0.0000026; 39.3975996; -12.1124070
1747.7372322; 716.4356095; 1238.9310973; -1.5258158; -0.0000031; 38.7779384; -12.0050090
1749.7369315; 718.4335826; 1239.0210163; -1.5258260; 0.0000117; 38.1538424; -11.9465573
1751.7366309; 720.4311984; 1239.1110028; -1.5256993; 0.0001149; 37.5224818; -11.8778375
1753.7363302; 722.4290105; 1239.2014294; -1.5254272; 0.0001321; 36.8840404; -11.7681277
1755.7360296; 724.4268908; 1239.2923858; -1.5251836; 0.0001008; 36.2404056; -11.7200803
1757.7357289; 726.4245488; 1239.3837132; -1.5250663; 0.0000165; 35.5878312; -11.6558415
1759.7354283; 728.4222389; 1239.4751289; -1.5250727; -0.0000032; 34.9267429; -11.5445015
1761.7351276; 730.4197319; 1239.5665246; -1.5250708; 0.0000032; 34.2593973; -11.5016427
1763.7348270; 732.4173904; 1239.6579369; -1.5250671; 0.0000005; 33.5813438; -11.4377071
1765.7345263; 734.4150995; 1239.7493543; -1.5250673; -0.0000001; 32.8932014; -11.3228050
1767.7342257; 736.4125830; 1239.8407609; -1.5250673; 0.0000002; 32.1974889; -11.2881464
1769.7339250; 738.4102551; 1239.9321771; -1.5250662; 0.0000010; 31.4886089; -11.2267235
1771.7336244; 740.4079763; 1240.0235982; -1.5250660; -0.0000019; 30.7673910; -11.1076312
1773.7333237; 742.4054331; 1240.1149995; -1.5250737; -0.0000026; 30.0367858; -11.0811895
1775.7330231; 744.4031192; 1240.2064087; -1.5250621; 0.0000142; 29.2897662; -10.9620268
1777.7327224; 746.4008500; 1240.2979291; -1.5249022; 0.0001985; 28.5315420; -10.7366357
1779.7324218; 748.3982373; 1240.3902356; -1.5242270; 0.0005493; 27.7688459; -10.4064983
1781.7321211; 750.3957768; 1240.4849183; -1.5223912; 0.0012873; 27.0090553; -9.8437837
1783.7318205; 752.3930689; 1240.5848700; -1.5188033; 0.0024238; 26.2701323; -9.3059074
1785.7315198; 754.3895484; 1240.6944988; -1.5126216; 0.0038408; 25.5519435; -8.4661519
1787.7312192; 756.3853652; 1240.8196523; -1.5031080; 0.0056748; 24.8805607; -7.5715203
1789.7309185; 758.3792449; 1240.9674546; -1.4898438; 0.0076265; 24.2643931; -6.9020867
1791.7306179; 760.3708576; 1241.1456560; -1.4726120; 0.0096163; 23.6887437; -5.9862807
1793.7303172; 762.3587030; 1241.3621468; -1.4513405; 0.0116588; 23.1779001; -5.3345365
1795.7300166; 764.3395823; 1241.6243913; -1.4266880; 0.0127276; 22.7129944; -4.9264867
1797.7297159; 766.3141774; 1241.9370300; -1.4006364; 0.0134566; 22.2750338; -4.4905616
1799.7294153; 768.2788304; 1242.3027195; -1.3725029; 0.0146465; 21.8681866; -4.2514399
1801.7291146; 770.2305922; 1242.7255352; -1.3418844; 0.0161845; 21.4759023; -4.0841610
1803.7288140; 772.1746919; 1243.2131210; -1.3076602; 0.0178133; 21.0921832; -3.8857219
1805.7285133; 774.0950601; 1243.7678248; -1.2712501; 0.0186673; 20.7205126; -3.7431870
1807.7282127; 775.9960035; 1244.3946587; -1.2331264; 0.0192349; 20.3560592; -3.6240087
1809.7279120; 777.8699578; 1245.0936640; -1.1942780; 0.0196514; 19.9968820; -3.4325373
1811.7276114; 779.7185409; 1245.8676057; -1.1539788; 0.0206898; 19.6506286; -3.2524649
1813.7273107; 781.5356350; 1246.7188270; -1.1109445; 0.0221475; 19.3168139; -3.0751562
1815.7270101; 783.2971053; 1247.6414619; -1.0649187; 0.0243847; 18.9958028; -2.8364884
1817.7267094; 785.0388264; 1248.6639742; -1.0145450; 0.0256728; 18.6948195; -2.5281355
1819.7264088; 786.7097391; 1249.7653412; -0.9605001; 0.0285699; 18.4224117; -2.0166898
1821.7261081; 788.3004178; 1250.9485414; -0.9012819; 0.0304435; 18.2021896; -0.9786682
1823.7258075; 789.8274429; 1252.2319463; -0.8438096; 0.0263739; 18.0943533; 0.3093073
1825.7255068; 791.2835135; 1253.5965914; -0.7917443; 0.0261087; 18.1285042; 0.4000087
1827.7252062; 792.6663395; 1255.0348900; -0.7396762; 0.0262028; 18.1725744; 0.3920360
1829.7249055; 793.9747949; 1256.5465427; -0.6872535; 0.0262688; 18.2156627; 0.3824767
1831.7246049; 795.2053177; 1258.1292686; -0.6343900; 0.0264164; 18.2576024; 0.3610980
1833.7243042; 796.3454563; 1259.7669916; -0.5820297; 0.0260735; 18.2971096; 0.3372747
1835.7240036; 797.3998792; 1261.4635603; -0.5302165; 0.0258332; 18.3339335; 0.9811012
1837.7237029; 798.3674115; 1263.2161700; -0.4790113; 0.0243049; 18.4406326; 2.2756500
1839.7234023; 799.2498659; 1265.0146342; -0.4347661; 0.0199212; 18.6857743; 5.2156753
1841.7231016; 800.0567684; 1266.8270242; -0.4073996; 0.0071238; 19.2358449; 4.6218459
1843.7228010; 800.8428535; 1268.6635893; -0.4054607; -0.0049293; 19.7104625; 3.6258921
1845.7225003; 801.6536020; 1270.5086715; -0.4260015; -0.0151867; 20.0749526; 2.1086502
1847.7221997; 802.5135259; 1272.3245308; -0.4592538; -0.0177980; 20.2839112; 1.4482559
1849.7218990; 803.4436793; 1274.1171257; -0.4994005; -0.0215287; 20.4261892; 0.3805348
1851.7215984; 804.4350980; 1275.8410436; -0.5458565; -0.0259481; 20.4634092; -0.5705130
1853.7212977; 805.5266472; 1277.5310404; -0.6017485; -0.0280609; 20.4075821; -0.4149961
1855.7209971; 806.6861959; 1279.1274311; -0.6533097; -0.0240747; 20.3668769; -0.0155013
1857.7206964; 807.9342400; 1280.6853666; -0.6957404; -0.0197684; 20.3653548; 0.3009371
1859.7203958; 809.2488606; 1282.1949317; -0.7384126; -0.0233595; 20.3948828; 0.4018389
1861.7200951; 810.6332357; 1283.6462259; -0.7850185; -0.0229953; 20.4342448; 0.6364194
1863.7197945; 812.0702277; 1285.0193522; -0.8317468; -0.0240995; 20.4964303; 0.9649436
1865.7194938; 813.5649284; 1286.3189027; -0.8778901; -0.0223911; 20.5903581; 1.2803936
1867.7191932; 815.1412332; 1287.5708298; -0.9203745; -0.0198840; 20.7143345; 1.5227909
1869.7188925; 816.7499359; 1288.7456528; -0.9596303; -0.0197207; 20.8608221; 1.4809174
1871.7185919; 818.4126290; 1289.8631509; -0.9974923; -0.0172991; 21.0023018; 1.4489181
1873.7182912; 820.1219342; 1290.9270872; -1.0299225; -0.0155618; 21.1398080; 1.3624622
1875.7179906; 821.8525002; 1291.9291216; -1.0624709; -0.0170721; 21.2682982; 1.4058556
1877.7176899; 823.6191536; 1292.8731380; -1.0978213; -0.0177711; 21.4000721; 1.4535421
1879.7173893; 825.4134037; 1293.7514304; -1.1333581; -0.0177586; 21.5354680; 1.7795618
1881.7170886; 827.2423133; 1294.5684307; -1.1675395; -0.0163852; 21.7000820; 2.1137461
1883.7167880; 829.0940653; 1295.3238096; -1.1989181; -0.0148977; 21.8940008; 2.4509611
1885.7164873; 830.9634190; 1296.0223175; -1.2268804; -0.0130985; 22.1167277; 3.2531936
1887.7161867; 832.8564296; 1296.6733608; -1.2517708; -0.0117498; 22.4089371; 3.6490944
1889.7158860; 834.7608826; 1297.2787724; -1.2736658; -0.0100171; 22.7322380; 4.0870223
1891.7155854; 836.6773164; 1297.8460825; -1.2916284; -0.0079506; 23.0889644; 4.6763529
1893.7152847; 838.6040806; 1298.3830339; -1.3058365; -0.0062628; 23.4904848; 4.9182947
1895.7149841; 840.5365248; 1298.8955432; -1.3167894; -0.0048399; 23.9055035; 5.1691935
1897.7146834; 842.4741273; 1299.3893451; -1.3253507; -0.0037223; 24.3340659; 5.2911070
1899.7143828; 844.4155161; 1299.8682955; -1.3323583; -0.0033045; 24.7650562; 5.3107830
1901.7140821; 846.3599581; 1300.3343637; -1.3386514; -0.0030849; 25.1902352; 5.3188807
1903.7137815; 848.3076627; 1300.7884905; -1.3447985; -0.0030618; 25.6089881; 5.2575713
1905.7134808; 850.2574250; 1301.2306005; -1.3507888; -0.0029285; 26.0162910; 5.2701011
1907.7131802; 852.2102273; 1301.6614226; -1.3564196; -0.0026071; 26.4182632; 5.2773621
1909.7128795; 854.1655444; 1302.0821554; -1.3611165; -0.0020904; 26.8147517; 5.2249380
1911.7125789; 856.1220317; 1302.4946701; -1.3646613; -0.0014535; 27.2016087; 5.2356275
1913.7122782; 858.0799781; 1302.9015455; -1.3669501; -0.0008570; 27.5838155; 5.2408821
1915.7119776; 860.0386726; 1303.3050671; -1.3681128; -0.0003059; 27.9611741; 5.1882876
1917.7116769; 861.9974163; 1303.7073013; -1.3682468; 0.0001701; 28.3297950; 5.1951857
1919.7113763; 863.9561759; 1304.1102264; -1.3674533; 0.0006007; 28.6941615; 5.1962415
1921.7110756; 865.9143989; 1304.5154846; -1.3658694; 0.0009835; 29.0540315; 5.1451455
1923.7107750; 867.8718360; 1304.9245733; -1.3635549; 0.0013302; 29.4060238; 5.1486633
1925.7104743; 869.8280838; 1305.3388246; -1.3606211; 0.0015222; 29.7540887; 5.1459062
1927.7101737; 871.7831710; 1305.7590176; -1.3575614; 0.0015377; 30.0979455; 5.0907233
1929.7098730; 873.7382085; 1306.1853736; -1.3546533; 0.0013648; 30.4342924; 5.0957760
1931.7095724; 875.6923981; 1306.6172053; -1.3518960; 0.0016180; 30.7672910; 5.0956477
1933.7092717; 877.6410129; 1307.0545266; -1.3479024; 0.0023894; 31.0967156; 5.0603358
1935.7089711; 879.5934961; 1307.5020478; -1.3430572; 0.0024243; 31.4204396; 5.0666743
1937.7086704; 881.5403519; 1307.9582728; -1.3380787; 0.0026819; 31.7412614; 5.0708482
1939.7083698; 883.4814652; 1308.4241897; -1.3321980; 0.0032287; 32.0591331; 5.0491117
1941.7080691; 885.4228748; 1308.9037009; -1.3247955; 0.0041555; 32.3725413; 5.0302513
1943.7077685; 887.3561653; 1309.3979223; -1.3164244; 0.0037013; 32.6817902; 5.0060813
1945.7074678; 889.2920947; 1309.9079950; -1.3103580; 0.0025124; 32.9866749; 4.8937193
1947.7071672; 891.2212649; 1310.4272806; -1.3053512; 0.0025030; 33.2820170; 4.8314052
1949.7068665; 893.1495485; 1310.9565542; -1.3006488; 0.0020405; 33.5710496; 4.7927208
1951.7065659; 895.0786153; 1311.4945159; -1.2972331; 0.0014571; 33.8553301; 4.7066739
1953.7062652; 897.0031130; 1312.0375144; -1.2943717; 0.0014087; 34.1322024; 4.6595541
1955.7059646; 898.9272516; 1312.5863623; -1.2913961; 0.0016662; 34.4041081; 4.6324633
1957.7056639; 900.8481374; 1313.1412237; -1.2876644; 0.0019962; 34.6723192; 4.5612223
1959.7053633; 902.7672180; 1313.7036342; -1.2838164; 0.0018515; 34.9343938; 4.5155485
1961.7050626; 904.6840863; 1314.2731203; -1.2802395; 0.0017380; 35.1919216; 4.4876834
1963.7047620; 906.5988474; 1314.8492313; -1.2768592; 0.0016420; 35.4460066; 4.4185578
1965.7044613; 908.5119196; 1315.4316868; -1.2736798; 0.0015376; 35.6944107; 4.3766648
1967.7041607; 910.4231253; 1316.0200027; -1.2707064; 0.0014384; 35.9387672; 4.3504026
1969.7038600; 912.3325130; 1316.6137770; -1.2679258; 0.0013451; 36.1800218; 4.2859342
1971.7035594; 914.2404563; 1317.2127436; -1.2653124; 0.0012685; 36.4161384; 4.2468042
1973.7032587; 916.1467994; 1317.8165274; -1.2628458; 0.0012022; 36.6485989; 4.2218890
1975.7029581; 918.0516344; 1318.4248761; -1.2605037; 0.0011352; 36.8782432; 4.1615121
1977.7026574; 919.9551587; 1319.0375530; -1.2583365; 0.0010323; 37.1032123; 4.1243412
1979.7023568; 921.8574045; 1319.6541617; -1.2563598; 0.0009534; 37.3248342; 4.1006090
1981.7020561; 923.7584937; 1320.2744045; -1.2545185; 0.0008889; 37.5438839; 4.0442609
1983.7017555; 925.6584617; 1320.8980231; -1.2528004; 0.0008294; 37.7586789; 4.0092443
1985.7014548; 927.5573915; 1321.5247930; -1.2511986; 0.0007742; 37.9704148; 3.9868180
1987.7011542; 929.4553616; 1322.1545065; -1.2497030; 0.0007223; 38.1798019; 3.9340146
1989.7008535; 931.3524071; 1322.7869585; -1.2483062; 0.0006748; 38.3852962; 3.9008702
1991.7005529; 933.2485981; 1323.4219708; -1.2470023; 0.0006304; 38.5879787; 3.8795834
1993.7002522; 935.1439988; 1324.0593772; -1.2457841; 0.0005885; 38.7885048; 3.8299585
1995.6999516; 937.0386347; 1324.6990111; -1.2446455; 0.0005502; 38.9854541; 3.7985390
1997.6996509; 938.9325669; 1325.3407303; -1.2435819; 0.0005145; 39.1798099; 3.7782991
1999.6993503; 940.8258495; 1325.9844019; -1.2425874; 0.0004806; 39.3721784; 3.7315354
2001.6990497; 942.7184991; 1326.6298895; -1.2416573; 0.0004496; 39.5612478; 3.7017091
2003.6987490; 944.6105690; 1327.2770795; -1.2407880; 0.0004206; 39.7479174; 3.6824319
2005.6984484; 946.5021053; 1327.9258646; -1.2399748; 0.0003930; 39.9327491; 3.6382495
2007.6981477; 948.3931180; 1328.5761328; -1.2392142; 0.0003677; 40.1145268; 3.6098968
2009.6978471; 950.2836535; 1329.2277923; -1.2385031; 0.0003440; 40.2940775; 3.5915051
2011.6975464; 952.1737511; 1329.8807560; -1.2378380; 0.0003214; 40.4719229; 3.5496575
2013.6972458; 954.0634161; 1330.5349308; -1.2372162; 0.0003006; 40.6469314; 3.5226693
2015.6969451; 955.9526890; 1331.1902423; -1.2366352; 0.0002809; 40.8198676; 3.5050931
2017.6966445; 957.8416038; 1331.8466187; -1.2360923; 0.0002622; 40.9912169; 3.4653630
2019.6963438; 959.7301623; 1332.5039819; -1.2355854; 0.0002448; 41.1599226; 3.4396404
2021.6960432; 961.6184001; 1333.1622703; -1.2351126; 0.0002283; 41.3266950; 3.4228164
2023.6957425; 963.5063471; 1333.8214242; -1.2346721; 0.0002125; 41.4919863; 3.3850125
2025.6954419; 965.3940025; 1334.4813766; -1.2342621; 0.0001976; 41.6548070; 3.3604657
2027.6951412; 967.2813984; 1335.1420756; -1.2338814; 0.0001834; 41.8158198; 3.3443370
2029.6948406; 969.1685614; 1335.8034699; -1.2335287; 0.0001695; 41.9754467; 3.3082903
2031.6945399; 971.0554891; 1336.4655005; -1.2332029; 0.0001563; 42.1327580; 3.2848383
2033.6942393; 972.9422112; 1337.1281213; -1.2329033; 0.0001434; 42.2883751; 3.2693535
2035.6939386; 974.8287525; 1337.7912863; -1.2326294; 0.0001306; 42.4426922; 3.2349148
2037.6936380; 976.7151100; 1338.4549404; -1.2323809; 0.0001180; 42.5948334; 3.2124836
2039.6933373; 978.6013122; 1339.1190399; -1.2321576; 0.0001053; 42.7453838; 3.1975962
2041.6930367; 980.4873834; 1339.7835396; -1.2319599; 0.0000924; 42.8947118; 3.1646314
2043.6927360; 982.3733219; 1340.4483839; -1.2317885; 0.0000791; 43.0419902; 3.1431522
